Pollutant: Nitrogen oxides (NOX)
Daily means
Unit: ug/m3 eq. NO2
Source: NABEL
The measured values for the current year are preliminary and not yet definitively verified.
Date/time;Bern-Bollwerk;Lausanne-César-Roux;Lugano-Università;Zürich-Kaserne;Basel-Binningen;Dübendorf-Empa;Härkingen-A1;Sion-Aéroport-A9;Magadino-Cadenazzo;Payerne;Tänikon;Beromünster;Chaumont;Rigi-Seebodenalp;Davos-Seehornwald;Jungfraujoch
20.02.2006;165.2;141.8;106.5;60.7;58.5;61.9;199.8;83.7;97.3;19.1;17.5;;5.6;5.9;9.1;1.5
21.02.2006;227.2;136.8;73.8;106.7;69.9;106.6;156.5;109.0;139.0;29.1;34.5;;13.8;16.2;5.7;0.4
22.02.2006;187.3;95.5;90.8;53.2;74.4;46.2;35.3;103.0;115.5;44.9;34.4;;17.1;23.3;4.3;0.6
23.02.2006;98.2;127.8;87.9;53.5;61.5;39.3;34.7;102.9;130.1;33.2;27.0;;23.2;29.1;4.1;0.3
24.02.2006;124.2;67.2;72.8;46.6;66.4;33.7;29.5;83.8;;28.0;27.7;;22.5;21.8;10.0;0.1
25.02.2006;96.2;82.4;49.8;50.4;41.4;37.0;60.1;82.9;;29.3;21.8;;21.7;26.8;14.3;0.3
26.02.2006;59.0;61.3;46.8;43.2;37.4;27.3;22.3;56.5;;22.7;18.8;;20.7;21.9;16.8;0.4
27.02.2006;113.5;52.3;63.3;35.7;39.1;26.9;71.9;37.9;;15.4;24.2;;10.4;12.7;8.6;0.0
28.02.2006;127.1;100.9;47.3;46.0;24.8;35.6;141.6;46.1;;19.6;16.1;;8.4;7.3;5.7;0.4
01.03.2006;77.9;89.3;61.7;35.8;13.7;28.8;153.1;46.7;47.5;9.9;14.9;;5.7;5.9;7.0;1.0
02.03.2006;137.6;115.7;46.0;38.7;61.2;33.0;206.2;69.5;32.9;18.6;22.0;;7.0;5.2;4.7;0.5
03.03.2006;79.5;94.3;45.0;26.1;28.7;20.2;110.4;100.2;28.7;8.8;13.8;;6.6;2.5;4.3;0.4
04.03.2006;68.3;57.6;53.7;39.2;27.7;26.9;52.5;156.6;42.5;7.4;18.6;;5.6;9.4;9.0;0.2
05.03.2006;72.4;30.6;30.6;30.2;17.2;26.4;54.6;35.9;24.2;11.1;13.4;;5.3;7.2;6.3;0.9
06.03.2006;116.9;115.7;28.8;36.0;15.3;31.7;183.8;86.9;7.2;17.8;15.0;;7.0;5.7;3.0;0.4
07.03.2006;96.5;124.3;40.9;45.4;25.7;40.1;185.6;45.6;12.8;19.2;20.4;;6.5;7.2;3.2;0.6
08.03.2006;207.7;144.3;55.5;48.2;65.8;52.6;193.6;80.3;23.9;24.5;20.2;;10.8;2.9;6.3;0.2
09.03.2006;61.7;95.6;67.8;21.9;15.1;13.3;79.3;128.2;45.7;8.1;8.6;;3.2;3.9;7.9;0.2
10.03.2006;91.8;113.7;68.4;24.8;8.9;15.4;98.5;57.0;56.0;8.7;7.3;;2.5;3.0;2.2;0.2
11.03.2006;65.4;73.7;32.8;26.9;10.3;16.9;62.2;40.6;17.2;11.3;9.9;;5.1;4.5;2.6;1.1
12.03.2006;48.8;24.0;14.2;20.5;14.9;11.3;12.4;19.5;8.8;7.5;8.6;;5.8;6.4;4.0;
13.03.2006;146.9;37.0;57.0;26.2;23.2;14.7;15.6;50.6;11.4;13.1;14.7;;11.2;8.4;6.1;
14.03.2006;145.5;64.7;80.9;40.1;44.8;29.5;45.9;78.6;44.8;21.5;27.3;;16.0;15.2;4.0;
15.03.2006;135.9;128.4;91.3;53.8;59.7;47.1;104.4;87.4;61.9;29.3;30.7;;23.6;26.7;7.8;
16.03.2006;115.7;80.8;72.6;40.7;41.7;27.0;29.5;90.0;49.7;30.6;23.4;;19.6;26.2;8.6;
17.03.2006;102.9;105.1;84.3;41.3;35.6;31.3;37.8;95.2;46.0;31.9;27.9;;24.6;24.8;5.2;
18.03.2006;64.0;78.7;50.9;24.1;23.3;20.5;29.1;64.1;47.4;27.7;20.8;;19.7;22.5;3.7;
19.03.2006;84.6;87.0;49.0;45.1;33.8;48.7;52.8;58.1;52.8;26.9;18.3;;15.3;20.3;3.8;
20.03.2006;154.5;145.9;81.2;78.6;60.2;83.8;237.8;76.0;65.6;34.7;29.5;;16.8;16.2;6.0;
21.03.2006;162.7;144.1;96.9;55.0;67.9;52.8;226.2;67.7;73.1;39.0;25.5;;15.7;15.7;7.7;
22.03.2006;178.4;136.0;72.6;41.4;77.5;31.8;153.6;67.7;61.1;31.6;21.7;;11.4;19.1;5.4;
23.03.2006;106.9;99.6;85.4;46.9;45.7;37.3;38.5;52.7;63.3;36.8;32.3;;22.5;25.4;4.9;
24.03.2006;186.7;133.4;65.5;66.0;57.8;52.8;145.1;98.1;29.8;30.4;31.7;;12.2;14.6;7.4;
25.03.2006;75.0;86.2;44.0;27.0;6.6;15.8;43.6;39.7;41.2;12.5;9.2;;5.2;6.1;3.5;
26.03.2006;94.5;76.8;42.4;26.4;20.9;11.2;62.8;35.6;39.8;12.6;7.3;;4.2;4.6;3.6;
27.03.2006;132.3;105.5;67.2;34.7;33.1;34.4;124.0;65.1;46.3;13.4;9.6;;5.2;6.1;4.0;
28.03.2006;125.8;119.4;74.8;28.0;10.3;19.1;138.1;35.7;35.4;10.9;7.2;;3.2;3.6;4.3;
29.03.2006;81.3;111.5;69.8;27.0;8.7;21.9;110.7;53.5;27.4;8.5;9.3;;4.0;3.6;3.4;
30.03.2006;208.3;123.5;70.3;46.1;15.8;50.0;137.5;60.1;28.2;14.0;16.1;;3.7;2.4;3.8;
31.03.2006;112.5;114.8;44.8;31.2;9.8;27.0;98.5;66.9;35.9;7.8;7.1;;2.7;3.0;3.0;
01.04.2006;89.1;93.4;45.6;26.6;28.2;34.0;89.5;56.2;38.7;14.8;9.4;;4.4;3.8;2.7;
02.04.2006;73.1;61.4;31.0;16.6;11.6;8.9;32.5;24.4;37.3;7.0;4.9;;2.0;2.5;2.3;
03.04.2006;74.7;85.8;50.5;25.5;5.6;24.1;102.7;44.2;29.9;5.7;6.8;;2.3;2.8;1.9;
04.04.2006;131.6;117.2;43.2;49.1;37.3;69.4;149.7;63.4;25.3;16.7;20.3;;7.4;5.6;2.7;
05.04.2006;134.7;73.2;52.2;69.9;51.2;64.1;70.7;62.1;19.0;26.7;29.5;;12.8;19.1;7.5;
06.04.2006;141.0;41.1;44.3;33.2;42.6;27.5;19.5;41.3;19.1;12.8;18.5;;9.6;11.7;7.1;
07.04.2006;150.7;132.0;46.0;73.6;42.8;63.9;188.9;70.0;26.6;22.9;22.8;;14.0;13.2;3.2;
08.04.2006;99.0;82.0;48.8;59.5;30.8;50.9;99.2;43.1;49.3;16.7;15.2;;8.3;9.5;2.8;0.2
09.04.2006;64.4;42.4;45.2;34.2;11.1;21.4;29.0;22.8;39.0;10.2;9.5;;4.9;7.1;5.1;0.3
10.04.2006;144.4;84.6;55.5;59.4;31.0;44.0;174.4;37.2;19.4;14.4;18.2;;6.9;16.6;8.8;
11.04.2006;140.6;51.2;17.4;59.3;23.7;54.7;120.7;28.9;8.8;13.5;17.2;;8.2;11.1;6.8;
12.04.2006;119.2;96.7;46.3;35.1;24.8;32.6;168.8;45.8;13.4;14.3;16.2;;7.2;7.3;4.9;
13.04.2006;151.6;128.1;54.6;30.8;47.9;33.2;145.2;77.2;22.7;15.3;11.8;;5.0;4.8;3.7;
14.04.2006;63.2;80.5;47.3;25.0;9.9;17.2;59.5;55.1;32.4;10.5;7.5;;3.3;3.7;3.4;0.0
15.04.2006;106.0;86.8;30.7;50.7;25.4;54.4;109.3;61.3;22.7;18.4;15.2;;4.7;5.4;2.5;0.1
16.04.2006;63.6;54.0;20.3;14.1;4.1;7.6;26.4;22.0;9.4;5.7;4.9;;2.0;2.8;2.1;0.2
17.04.2006;49.4;51.4;27.7;20.6;17.3;14.1;40.2;32.8;16.8;8.4;5.4;;1.8;2.6;2.3;0.2
18.04.2006;121.9;39.4;50.0;58.4;20.6;39.5;112.6;53.4;30.2;9.8;13.4;;4.4;6.5;3.0;0.4
19.04.2006;150.4;91.4;41.5;63.8;24.8;49.4;134.5;55.2;25.7;17.0;16.2;;9.7;11.6;4.9;0.2
20.04.2006;139.4;115.7;38.1;76.9;27.9;72.8;184.1;63.5;15.0;18.6;19.7;;10.1;12.0;3.0;0.2
21.04.2006;155.9;132.9;46.6;85.4;42.6;62.5;174.9;56.4;21.7;18.5;22.0;;10.7;9.0;3.2;0.2
22.04.2006;73.0;70.5;31.5;40.0;24.3;42.1;90.9;32.6;21.9;10.3;11.1;;6.0;7.6;3.3;0.3
23.04.2006;60.9;55.4;25.3;41.3;13.1;26.1;59.5;24.2;14.4;9.9;7.0;;4.1;4.0;2.4;0.2
24.04.2006;134.1;107.0;43.1;59.7;33.1;55.4;137.7;49.5;24.3;16.2;19.1;;6.5;6.7;2.9;0.3
25.04.2006;161.4;96.2;54.7;39.3;25.8;37.4;162.5;53.0;25.4;14.9;14.7;;5.7;6.1;3.6;0.2
26.04.2006;157.5;94.6;45.0;29.8;40.1;32.0;189.5;43.3;21.1;13.4;10.6;;5.3;4.1;3.2;0.3
27.04.2006;204.8;57.4;40.7;42.4;31.7;29.0;121.5;46.2;19.4;12.2;12.5;;6.6;5.8;3.3;0.6
28.04.2006;208.5;40.8;45.9;46.8;29.5;35.1;83.3;44.4;25.6;15.4;18.0;;10.2;12.4;7.3;2.1
29.04.2006;71.6;33.7;27.7;34.2;17.9;22.5;34.4;24.2;22.7;10.7;12.4;;8.8;11.9;4.4;0.8
30.04.2006;59.2;56.8;13.3;30.2;13.4;26.6;46.8;16.7;7.2;8.6;8.2;;4.8;5.7;2.8;0.1
01.05.2006;102.9;97.7;16.6;36.5;19.2;27.5;115.6;36.3;11.9;15.2;9.0;;7.5;6.4;3.7;0.1
02.05.2006;178.1;117.7;40.6;54.4;33.1;40.0;151.6;48.0;17.8;21.1;19.0;;8.4;6.8;3.4;0.2
03.05.2006;149.8;123.0;41.7;76.7;38.4;39.3;101.9;36.7;27.0;19.0;18.9;;8.5;6.3;3.2;
04.05.2006;143.4;135.0;44.2;51.4;31.7;54.4;157.6;56.3;24.3;22.1;19.4;;7.9;7.0;4.7;0.3
05.05.2006;176.5;100.0;54.7;43.0;39.0;54.6;197.1;77.7;30.7;16.2;18.4;;7.0;5.7;6.7;0.4
06.05.2006;84.3;75.7;27.3;27.9;16.1;26.4;91.6;39.4;18.5;10.0;10.4;;6.7;5.3;3.7;0.3
07.05.2006;77.1;55.6;21.2;26.5;11.3;25.8;70.0;19.1;15.0;8.3;8.5;;4.7;5.0;2.6;0.2
08.05.2006;122.1;88.3;51.0;45.1;38.6;38.1;76.9;40.3;26.0;12.3;17.5;;4.1;9.3;4.8;0.4
09.05.2006;97.1;94.0;37.4;23.3;7.1;21.0;131.0;31.1;17.3;8.9;8.9;;3.0;3.8;2.3;0.4
10.05.2006;129.4;95.9;39.1;39.5;25.1;28.6;73.3;32.2;22.9;11.9;14.4;;5.6;10.9;;0.2
11.05.2006;140.4;116.9;28.8;65.0;46.3;38.6;77.7;45.7;11.1;17.7;19.6;;10.5;12.5;;0.3
12.05.2006;113.0;111.4;34.1;52.0;27.1;36.6;133.1;45.8;18.7;15.4;15.0;;7.5;8.9;3.5;0.3
13.05.2006;50.8;60.8;20.9;15.7;10.2;9.5;65.8;25.1;13.4;7.0;6.3;;3.9;4.2;3.6;0.3
14.05.2006;54.8;49.3;15.8;16.6;6.0;12.2;22.2;17.9;4.8;6.6;5.1;;2.7;2.5;1.6;0.2
15.05.2006;111.5;98.8;31.7;50.3;30.9;40.1;151.5;42.2;16.5;13.7;15.5;;4.7;5.8;2.6;
16.05.2006;144.4;97.4;34.7;25.7;45.7;18.5;168.9;39.9;21.3;15.9;7.4;;3.7;4.3;2.9;
17.05.2006;140.1;110.6;31.7;31.2;15.1;27.8;127.4;48.7;13.9;16.1;10.1;;4.7;5.3;2.4;
18.05.2006;166.5;99.0;36.3;44.4;29.5;42.0;182.2;55.0;22.6;13.0;11.4;;3.9;3.7;3.2;
19.05.2006;86.3;96.2;29.1;20.7;5.5;17.0;96.7;35.8;11.7;6.2;;;2.2;3.7;2.1;
20.05.2006;49.1;59.8;22.5;11.9;8.1;7.9;58.3;34.0;10.1;6.1;5.0;;2.3;;2.6;0.1
21.05.2006;42.0;67.1;19.9;15.7;5.2;9.9;47.6;22.9;10.5;5.5;4.1;;1.9;;1.8;0.1
22.05.2006;96.6;123.3;34.7;52.5;18.9;43.6;139.2;36.8;12.3;12.6;10.2;;3.5;;2.8;0.3
23.05.2006;70.3;82.5;36.3;26.0;7.8;23.4;81.7;27.2;12.8;6.1;7.5;;2.4;;1.8;
24.05.2006;83.0;87.2;27.2;28.8;15.0;22.1;58.3;27.0;7.1;9.1;7.7;;2.8;5.9;2.8;0.3
25.05.2006;38.9;60.6;22.0;20.9;4.4;15.1;45.6;19.1;13.7;5.4;6.1;;2.1;4.3;2.5;0.1
26.05.2006;58.6;63.9;28.7;15.7;3.0;12.3;106.6;27.6;15.4;6.4;5.9;;2.0;3.7;2.5;0.1
27.05.2006;43.6;59.7;36.7;18.3;3.3;14.0;56.2;21.0;24.5;6.0;4.8;;1.9;2.7;1.8;0.1
28.05.2006;42.0;43.0;28.3;18.3;2.8;15.4;43.4;19.6;14.3;4.7;4.1;;1.5;2.3;1.8;0.1
29.05.2006;107.5;76.6;36.4;29.0;23.4;17.3;146.2;16.2;11.4;6.8;6.0;;3.3;3.1;2.6;0.4
30.05.2006;60.9;60.6;27.5;25.5;6.2;20.0;113.1;15.7;5.3;5.2;6.3;;2.3;2.5;1.9;0.5
31.05.2006;123.1;43.3;20.8;36.8;14.0;24.9;56.8;22.5;9.0;6.5;7.1;;2.4;5.3;2.8;1.0
01.06.2006;93.8;62.9;15.4;36.2;15.7;25.6;88.5;37.9;7.6;9.1;8.7;;3.4;6.3;3.0;0.8
02.06.2006;115.0;32.5;14.8;45.8;18.3;32.3;108.2;42.7;6.2;9.6;9.6;;5.6;6.5;3.0;0.8
03.06.2006;97.1;18.4;9.1;45.2;14.9;28.5;48.8;40.1;5.0;9.0;6.7;;5.2;7.7;3.2;0.3
04.06.2006;59.6;44.8;9.4;22.6;10.5;12.4;32.6;20.3;5.0;7.5;6.2;;4.3;5.3;2.8;0.3
05.06.2006;54.3;28.5;11.0;21.5;14.0;14.3;34.2;31.5;5.6;7.0;5.5;;3.8;4.5;2.3;0.1
06.06.2006;89.2;65.1;23.7;27.2;20.8;20.4;19.6;36.5;12.4;9.9;10.0;;5.6;6.1;2.8;0.4
07.06.2006;94.6;46.1;24.7;32.7;26.6;23.3;40.5;41.6;15.6;10.1;13.0;;6.3;7.1;3.0;0.2
08.06.2006;109.7;96.8;27.8;31.5;23.6;22.7;80.6;49.6;16.3;14.3;14.9;;6.8;8.8;3.7;0.2
09.06.2006;124.9;86.9;28.0;33.2;26.8;26.1;53.2;56.4;14.3;15.1;14.1;;7.4;9.6;3.9;0.2
10.06.2006;85.7;62.8;19.8;36.5;21.3;26.2;47.4;33.8;18.7;9.9;10.5;;6.3;6.5;3.1;0.2
11.06.2006;73.1;41.1;15.6;22.4;13.1;18.0;27.0;22.7;14.1;8.9;7.9;;4.6;5.4;2.9;0.1
12.06.2006;110.8;88.1;23.0;39.6;24.5;36.3;99.7;44.4;12.3;12.7;12.7;;7.3;5.5;3.3;0.2
13.06.2006;118.1;86.3;28.5;54.2;26.9;40.5;101.4;43.0;17.6;15.3;14.2;;8.6;7.4;3.4;0.2
14.06.2006;103.7;102.7;28.8;54.9;22.5;38.7;110.8;47.9;20.0;15.3;14.0;;7.6;6.6;3.7;0.2
15.06.2006;105.6;101.5;22.0;46.5;20.4;53.1;78.8;23.7;17.6;12.6;10.5;;6.4;6.3;3.6;0.2
16.06.2006;117.6;86.0;29.1;43.1;29.8;31.2;126.7;50.9;19.2;20.4;11.7;;5.7;6.3;3.6;0.2
17.06.2006;81.0;72.1;25.2;28.0;14.7;18.0;59.3;33.8;19.0;11.2;8.1;;5.2;3.9;2.5;0.1
18.06.2006;65.5;49.9;16.6;19.4;9.8;9.5;50.0;21.2;14.6;11.0;5.1;;3.7;3.0;2.1;0.1
19.06.2006;117.5;78.5;28.9;35.5;38.9;24.5;132.3;34.7;17.1;14.0;13.2;;4.6;3.1;2.7;0.2
20.06.2006;123.0;100.4;29.6;46.7;23.8;39.9;109.5;60.3;22.3;21.1;14.7;;6.8;5.4;3.0;0.1
21.06.2006;103.9;90.5;35.1;37.9;8.8;24.9;71.1;46.5;21.5;14.7;9.4;;4.7;6.0;3.9;0.2
22.06.2006;94.8;88.9;33.6;36.5;9.2;29.1;125.9;51.9;20.0;13.7;10.3;;4.3;6.8;4.9;0.1
23.06.2006;104.6;77.3;30.3;32.4;20.3;19.0;28.7;49.7;19.7;10.5;11.0;;6.3;8.2;3.8;0.2
24.06.2006;78.7;61.2;18.8;24.9;17.4;23.4;59.4;32.9;16.8;11.9;10.1;;6.9;5.8;3.8;0.3
25.06.2006;55.3;41.6;14.9;18.3;9.5;11.0;36.4;20.3;9.7;7.9;6.7;;4.4;4.1;2.3;0.2
26.06.2006;100.9;81.0;25.6;31.5;12.0;24.4;89.2;28.8;9.5;9.6;7.9;;4.3;4.7;3.5;0.3
27.06.2006;106.6;77.5;36.9;36.5;19.9;28.9;114.8;35.3;17.1;13.8;11.5;;5.1;5.0;3.4;0.2
28.06.2006;111.0;78.2;42.7;31.4;20.9;17.0;103.8;34.7;13.9;9.3;8.4;;5.7;4.3;3.6;0.3
29.06.2006;142.4;73.3;17.9;48.3;24.2;38.7;97.4;45.6;7.0;12.9;11.2;;6.2;5.1;3.8;0.2
30.06.2006;131.3;82.2;18.4;45.4;28.1;34.3;45.3;40.2;8.9;12.4;12.3;;6.9;7.2;2.7;0.2
01.07.2006;76.4;52.3;18.2;18.5;14.4;14.2;28.1;28.1;10.7;9.3;9.3;;5.4;6.2;2.9;0.2
02.07.2006;41.5;44.8;13.3;13.4;7.4;7.4;8.5;24.4;10.7;9.3;6.9;;5.8;5.6;2.3;0.3
03.07.2006;90.8;78.0;23.3;34.7;17.7;23.7;32.2;43.9;10.7;14.3;12.8;;6.7;7.3;2.9;0.2
04.07.2006;115.5;94.6;24.9;49.8;26.6;37.5;123.3;40.4;15.5;15.6;12.5;;5.5;5.5;3.2;0.2
05.07.2006;91.8;70.1;29.2;40.0;25.7;35.2;94.9;44.8;17.1;9.6;11.1;;5.7;5.6;3.5;0.4
06.07.2006;94.5;76.3;34.0;25.5;9.4;21.7;140.2;32.6;15.4;9.7;10.3;;4.7;4.7;4.1;0.3
07.07.2006;123.0;70.6;30.6;24.2;7.1;22.8;174.3;46.3;16.4;10.6;8.5;;3.9;3.1;2.2;0.2
08.07.2006;79.2;60.2;21.5;21.0;12.4;14.5;66.5;27.2;15.7;8.0;7.7;;3.8;3.4;2.1;0.2
09.07.2006;49.0;56.0;12.8;22.4;9.7;19.1;61.4;27.9;7.8;8.5;6.7;;4.1;3.3;1.6;0.2
10.07.2006;107.0;98.8;27.9;30.5;10.4;25.4;103.7;38.8;12.2;10.9;9.6;;5.1;5.5;2.0;0.1
11.07.2006;86.3;95.8;26.0;42.3;21.3;36.8;139.5;46.1;17.3;11.7;14.3;;4.6;5.3;2.4;0.2
12.07.2006;117.8;93.1;31.1;45.8;18.9;32.0;77.6;50.3;17.6;14.2;13.1;;6.2;6.8;2.9;0.3
13.07.2006;109.0;91.7;27.8;37.8;24.7;40.7;123.7;41.8;16.6;13.8;12.2;;5.6;7.1;2.7;0.3
14.07.2006;120.3;78.6;24.3;34.3;23.8;20.2;76.3;36.4;13.9;13.4;11.5;;6.9;7.7;3.4;0.3
15.07.2006;54.6;47.5;16.7;17.8;20.1;8.6;9.0;26.5;12.2;7.6;8.2;;6.3;7.8;2.8;0.2
16.07.2006;43.3;33.2;14.5;15.3;15.2;10.0;12.9;21.3;12.8;7.5;8.1;;5.6;6.3;2.4;0.4
17.07.2006;88.7;99.5;26.6;29.4;24.4;25.2;70.4;35.9;16.8;14.1;13.7;;7.5;8.1;2.9;
18.07.2006;96.3;113.1;26.0;41.1;24.7;36.3;113.7;38.5;16.4;17.2;13.6;;8.3;6.9;3.3;0.3
19.07.2006;107.4;101.5;26.8;52.1;28.7;42.2;157.9;33.7;16.7;17.1;13.9;;6.6;6.0;3.4;0.3
20.07.2006;105.2;97.4;31.9;41.1;27.9;35.9;158.2;40.6;21.2;14.3;12.1;;4.8;5.6;4.0;0.3
21.07.2006;118.8;106.3;28.8;36.5;30.6;32.0;124.9;45.7;22.3;16.7;11.9;;5.4;5.2;3.7;0.3
22.07.2006;80.6;63.8;16.9;20.1;14.8;16.5;93.1;33.1;11.7;10.9;8.8;;5.1;5.0;2.6;0.3
23.07.2006;57.3;29.7;12.3;15.4;10.0;15.3;48.3;23.0;8.8;8.5;7.8;;3.5;3.8;2.3;0.2
24.07.2006;104.4;94.8;25.4;33.0;18.8;29.6;86.0;39.0;15.3;14.3;12.2;;5.5;5.8;2.4;0.2
25.07.2006;105.1;88.5;22.0;40.6;23.6;31.1;122.3;44.2;15.5;12.6;11.7;;6.2;5.5;2.7;0.3
26.07.2006;138.4;61.0;23.4;30.0;24.9;33.3;167.8;46.4;13.9;13.7;13.1;;6.4;5.5;3.0;0.3
27.07.2006;97.3;74.5;25.9;37.5;21.1;29.0;129.3;39.8;14.2;12.6;10.3;;5.9;5.0;3.0;0.3
28.07.2006;117.4;65.0;26.2;30.3;29.6;21.5;143.5;46.7;12.2;11.3;8.7;;5.9;5.3;2.9;0.3
29.07.2006;68.2;40.6;18.1;16.3;9.0;14.2;69.7;25.7;13.4;12.9;8.5;;4.5;4.6;2.8;0.2
30.07.2006;52.8;43.3;14.1;18.4;8.9;15.3;55.4;19.8;9.8;10.9;9.5;;5.3;5.4;1.9;0.2
31.07.2006;90.8;62.1;22.0;22.8;14.2;23.2;115.3;36.0;11.6;11.7;8.4;;4.4;5.0;2.2;0.1
01.08.2006;47.5;53.2;18.5;13.4;5.9;9.7;38.0;14.7;9.3;;5.2;;3.2;3.9;1.9;0.2
02.08.2006;54.1;78.7;23.4;22.7;4.7;15.0;95.3;30.4;9.7;;6.7;;3.6;5.1;1.9;0.3
03.08.2006;128.9;66.2;20.1;23.1;11.5;19.3;145.7;24.0;7.7;6.6;7.2;;3.4;2.6;3.2;0.3
04.08.2006;93.7;72.2;19.5;22.6;5.7;17.8;142.2;25.6;6.1;7.2;8.2;;4.0;2.8;2.1;0.3
05.08.2006;73.1;35.2;20.6;15.8;6.0;12.0;115.1;16.7;10.2;4.8;5.4;;3.4;3.0;2.0;0.4
06.08.2006;114.7;38.3;14.0;15.1;6.8;18.3;72.9;23.2;6.4;6.6;5.1;;3.9;2.3;1.9;0.2
07.08.2006;154.5;65.8;15.1;25.0;11.2;20.1;157.9;37.8;5.9;11.7;8.1;;5.8;3.0;2.6;0.3
08.08.2006;112.2;39.9;18.3;51.1;20.5;36.1;102.7;45.0;6.4;11.8;13.1;;5.2;7.9;;0.3
09.08.2006;84.9;50.0;25.0;31.0;16.4;20.3;54.0;36.7;13.7;8.6;8.8;;5.7;7.2;2.8;0.3
10.08.2006;82.5;59.0;21.6;56.9;13.4;32.5;118.7;34.9;14.0;9.4;10.0;;4.5;6.5;3.0;0.3
11.08.2006;105.7;76.9;21.1;31.1;17.3;24.0;190.1;28.7;12.4;10.7;9.3;;4.6;4.7;2.9;0.3
12.08.2006;87.0;44.5;18.9;11.7;5.5;7.9;92.2;14.6;12.1;4.6;4.6;;2.9;2.2;1.8;
13.08.2006;70.1;44.5;14.7;11.7;5.6;5.9;57.8;23.3;12.9;4.1;4.5;;2.8;1.7;2.2;
14.08.2006;118.0;81.7;17.8;25.3;16.9;22.3;133.4;38.3;12.7;6.6;8.5;;3.3;2.8;3.0;
15.08.2006;131.4;92.1;13.3;23.6;16.1;18.7;131.7;24.3;9.7;10.8;8.2;;4.6;2.6;2.6;
16.08.2006;129.6;73.2;52.6;38.5;21.8;32.6;144.0;46.5;17.6;7.7;12.2;;3.6;3.9;4.3;
17.08.2006;120.7;72.5;28.3;37.4;25.9;24.3;88.1;50.3;16.1;11.6;11.3;;6.0;5.3;1.9;
18.08.2006;84.4;80.1;22.8;27.0;9.9;22.2;102.7;31.2;11.8;6.2;8.3;;3.3;3.4;2.2;
19.08.2006;80.4;56.6;21.1;38.0;15.7;26.9;98.4;27.8;15.5;8.0;7.6;;4.1;3.4;2.6;
20.08.2006;55.7;42.5;14.2;16.5;6.9;11.9;64.8;16.3;12.3;5.4;4.8;;1.9;2.0;1.7;
21.08.2006;93.4;79.5;25.6;51.7;7.1;33.6;122.7;38.5;9.7;6.4;8.9;;2.6;3.7;2.2;
22.08.2006;79.8;65.4;27.3;23.3;6.0;21.0;95.5;33.5;15.7;6.3;10.1;;2.8;3.4;2.1;
23.08.2006;105.6;90.8;25.7;54.2;25.7;43.3;50.8;42.9;13.9;14.1;15.4;;6.4;8.2;2.3;0.2
24.08.2006;122.8;95.5;42.8;63.1;29.3;55.4;165.6;45.4;22.8;13.5;11.5;;4.5;4.3;2.1;0.3
25.08.2006;110.8;90.7;30.5;32.8;16.5;33.0;129.4;52.2;9.8;10.3;6.6;;2.9;3.8;2.0;0.2
26.08.2006;68.5;61.1;17.1;30.0;18.0;25.9;105.2;35.7;13.6;7.7;7.8;;2.9;3.4;2.7;0.2
27.08.2006;58.4;51.4;15.2;11.4;4.1;8.7;58.2;17.2;8.6;4.7;3.3;;2.0;1.3;1.2;0.2
28.08.2006;129.8;101.5;32.8;24.1;11.6;22.2;145.9;86.0;14.7;12.1;7.7;;3.4;3.0;3.1;0.2
29.08.2006;87.7;93.1;27.8;50.9;11.3;39.1;162.3;56.1;10.4;8.7;8.5;;;3.2;2.7;0.4
30.08.2006;94.2;90.9;22.6;31.7;6.3;;149.2;32.5;5.7;7.1;8.3;;3.0;2.5;2.0;0.4
31.08.2006;137.2;114.5;26.5;44.2;32.2;;145.6;59.8;9.4;13.2;14.4;;5.3;5.1;2.4;0.1
01.09.2006;135.0;123.4;38.0;92.0;35.2;66.3;201.1;61.5;18.9;16.4;19.7;;7.4;5.4;2.7;0.1
02.09.2006;115.2;78.1;27.5;31.1;23.9;37.2;131.8;54.8;17.8;12.5;13.3;;4.0;4.1;1.9;0.1
03.09.2006;79.6;66.6;22.4;26.3;9.3;19.7;66.7;38.4;14.2;7.7;6.1;;2.3;3.6;2.6;0.0
04.09.2006;104.6;95.0;39.6;29.8;5.7;32.2;95.8;54.9;20.8;8.9;7.4;;2.5;4.1;1.7;0.1
05.09.2006;99.3;87.7;38.2;54.8;27.3;39.7;69.5;58.2;24.9;16.2;13.1;;5.4;5.6;2.1;0.1
06.09.2006;154.2;92.2;34.5;59.3;42.4;58.5;198.1;60.8;26.1;23.3;18.7;;7.5;7.9;4.2;0.1
07.09.2006;114.7;96.8;36.9;63.3;26.9;46.7;151.8;57.8;22.6;17.5;14.3;;4.6;5.9;3.5;0.2
08.09.2006;91.1;29.8;36.6;22.5;21.9;11.8;11.8;54.2;19.6;10.6;11.6;;8.9;9.4;3.7;0.2
09.09.2006;57.4;61.6;22.3;29.6;16.8;25.3;38.8;41.6;19.9;10.1;13.5;;8.0;9.2;2.9;0.2
10.09.2006;77.9;51.9;17.6;33.5;16.6;37.2;93.4;32.6;13.2;12.1;11.1;;7.2;3.6;2.4;0.2
11.09.2006;120.6;93.9;35.5;36.9;34.8;37.6;186.4;52.6;18.9;14.8;19.2;;5.6;4.8;3.9;0.2
12.09.2006;137.0;95.9;37.1;54.5;26.2;57.2;189.8;62.2;19.5;15.8;16.6;;5.3;4.7;3.7;0.3
