Pollutant: Nitrogen dioxide (NO2)
Daily means
Unit: ug/m3
Source: NABEL
The measured values for the current year are preliminary and not yet definitively verified.
Date/time;Bern-Bollwerk;Lausanne-César-Roux;Lugano-Università;Zürich-Kaserne;Basel-Binningen;Dübendorf-Empa;Härkingen-A1;Sion-Aéroport-A9;Magadino-Cadenazzo;Payerne;Tänikon;Beromünster;Chaumont;Rigi-Seebodenalp;Davos-Seehornwald;Jungfraujoch
01.01.2000;50.2;51.3;50.3;44.4;38.6;34.2;39.0;55.0;37.1;22.1;16.5;;2.0;3.0;5.8;0.1
02.01.2000;38.2;44.4;52.8;37.8;28.5;33.8;29.6;54.7;39.0;19.0;17.1;;2.3;4.9;2.3;0.1
03.01.2000;44.1;50.8;54.1;35.8;23.6;31.8;45.3;66.6;46.5;22.7;19.2;;5.6;5.6;2.2;0.1
04.01.2000;47.7;60.5;54.1;53.3;45.4;50.2;53.0;71.0;49.1;33.3;14.2;;4.1;4.1;3.0;0.1
05.01.2000;54.0;;56.0;55.5;51.5;44.5;55.3;67.9;41.8;38.0;17.1;;3.0;3.8;2.0;0.1
06.01.2000;43.9;;46.5;43.6;40.9;41.7;48.1;70.4;36.3;31.8;30.3;;4.8;3.5;2.9;0.1
07.01.2000;51.2;58.1;50.3;55.9;42.1;50.2;44.0;68.1;42.7;29.7;35.9;;2.9;3.5;2.7;0.1
08.01.2000;50.7;60.6;50.5;58.6;42.0;48.7;37.5;66.9;38.6;38.3;27.3;;6.3;4.6;3.3;0.1
09.01.2000;48.9;61.2;51.1;55.1;42.7;46.7;33.6;66.0;35.4;35.8;20.0;;6.4;2.9;3.7;0.1
10.01.2000;41.7;42.0;57.3;48.4;34.3;47.1;40.6;61.2;41.0;32.0;27.8;;11.2;20.9;6.2;0.1
11.01.2000;39.9;36.6;73.5;38.9;41.3;38.6;34.8;61.3;41.2;37.9;25.1;;24.9;34.5;3.8;0.1
12.01.2000;44.2;47.7;75.3;42.5;36.5;37.8;33.8;67.8;49.1;29.4;24.1;;18.7;22.9;2.4;
13.01.2000;55.1;56.3;81.3;43.3;43.2;40.6;47.5;73.7;57.6;34.1;24.0;;17.3;6.2;2.2;
14.01.2000;57.1;62.8;60.6;54.1;50.0;48.3;45.2;73.3;48.4;40.7;41.9;;12.3;3.6;3.6;
15.01.2000;53.4;53.7;52.3;52.1;46.3;48.6;42.2;63.7;46.3;47.1;45.4;;11.0;41.1;3.1;0.2
16.01.2000;42.9;33.9;49.2;29.9;42.0;27.4;22.9;55.2;38.3;23.0;24.0;;12.1;26.8;5.9;0.1
17.01.2000;58.8;49.6;54.8;52.4;39.1;47.1;51.8;57.0;41.8;33.4;26.6;;6.6;8.3;2.0;0.1
18.01.2000;53.7;51.9;20.1;46.4;20.6;41.3;47.8;62.7;4.9;31.7;23.3;;10.6;10.5;4.8;0.6
19.01.2000;58.5;28.4;39.0;48.3;45.2;44.4;35.4;59.3;8.4;21.2;17.9;;6.3;11.5;5.0;0.4
20.01.2000;60.6;46.5;65.3;58.1;37.2;50.6;48.6;60.7;41.9;34.9;30.4;;9.2;10.5;4.6;
21.01.2000;62.7;38.1;40.4;39.3;15.3;36.5;50.2;62.1;22.2;31.9;20.3;;7.3;7.2;9.1;
22.01.2000;41.6;45.4;56.4;35.4;13.7;30.0;33.6;56.4;30.6;18.6;14.9;;7.5;6.1;5.1;
23.01.2000;31.8;45.5;33.1;40.9;15.5;29.9;25.4;25.2;16.3;13.6;14.3;;4.0;7.1;4.7;
24.01.2000;41.4;32.6;49.9;30.3;31.8;30.4;21.3;41.4;21.8;17.2;24.9;;10.8;17.5;5.2;
25.01.2000;54.6;40.4;42.7;48.8;43.6;50.2;38.1;53.7;27.5;30.9;38.1;;13.7;21.0;2.9;0.1
26.01.2000;72.9;59.3;59.3;73.9;55.5;70.2;69.7;67.8;45.9;42.9;;;7.6;6.9;2.9;0.1
27.01.2000;70.2;65.4;66.5;77.3;71.2;77.1;73.5;72.5;47.1;41.7;;;4.8;;2.7;0.1
28.01.2000;76.4;78.0;70.3;89.4;74.4;102.1;74.9;77.9;49.8;53.5;48.4;;4.6;;3.6;0.1
29.01.2000;54.3;62.6;71.4;28.9;17.0;31.1;39.2;76.2;48.0;23.6;13.3;;4.3;5.2;3.5;0.1
30.01.2000;23.1;38.5;36.6;18.5;12.9;14.7;;57.4;22.6;11.1;7.4;;2.0;5.1;3.1;0.1
31.01.2000;47.3;48.4;64.0;40.4;24.2;32.4;;42.1;36.8;25.7;12.4;;3.0;7.5;4.4;0.0
01.02.2000;48.2;51.1;74.4;63.3;46.7;53.1;47.7;44.8;55.6;30.7;27.6;;4.4;4.6;2.6;0.0
02.02.2000;52.0;54.0;67.9;;43.8;59.0;;51.1;54.7;33.5;26.7;;7.6;7.2;4.1;0.5
03.02.2000;57.8;33.1;55.6;54.2;23.9;48.4;35.4;45.3;23.2;23.7;23.5;;4.3;11.2;5.8;0.1
04.02.2000;54.0;50.0;68.1;62.5;53.6;53.3;46.2;50.2;39.4;31.1;28.6;;8.8;6.7;2.9;0.1
05.02.2000;54.4;60.4;64.7;64.6;50.6;54.4;48.4;55.2;46.2;29.5;30.0;;4.4;4.3;1.9;0.0
06.02.2000;51.6;58.4;63.4;60.5;51.6;49.4;40.8;45.5;36.6;33.3;19.8;;4.8;4.1;2.1;0.1
07.02.2000;48.4;55.9;69.3;41.2;28.1;34.0;41.1;44.2;49.4;20.6;14.0;;4.8;9.8;3.9;0.1
08.02.2000;43.0;48.1;64.2;26.5;13.5;22.0;24.5;52.4;50.4;15.7;;;3.1;6.9;3.4;0.1
09.02.2000;40.1;47.3;41.0;27.2;12.3;21.4;34.4;26.7;22.5;10.4;;;2.8;5.8;1.7;0.6
10.02.2000;51.5;54.4;50.9;45.7;41.2;39.7;;49.2;31.4;26.1;;;5.6;5.8;3.2;0.1
11.02.2000;52.3;42.1;64.9;41.5;43.9;37.5;28.2;48.3;49.3;21.1;18.7;;8.1;14.9;7.6;0.2
12.02.2000;35.3;40.0;56.4;35.1;29.4;31.8;31.9;37.6;44.4;14.4;17.0;;6.2;12.1;6.7;0.1
13.02.2000;42.5;40.4;53.8;23.9;27.8;18.2;16.7;36.7;39.1;13.7;9.1;;3.0;4.6;5.3;0.1
14.02.2000;44.9;53.2;75.8;50.9;33.5;44.0;46.2;40.8;48.2;29.2;18.8;;3.5;7.4;4.6;0.1
15.02.2000;53.4;51.9;81.1;32.8;32.5;30.5;39.5;44.6;62.2;19.2;14.5;;3.5;8.2;4.6;0.1
16.02.2000;37.7;39.5;77.0;25.9;11.2;20.8;32.1;31.1;59.8;7.1;9.6;;1.9;5.8;4.1;0.4
17.02.2000;45.3;47.0;35.5;31.9;14.5;32.4;38.8;39.8;24.0;12.1;13.2;;2.4;6.0;4.3;0.5
18.02.2000;56.1;52.3;49.5;31.0;37.8;32.6;35.5;57.0;30.4;15.4;13.4;;4.4;5.4;9.0;
19.02.2000;28.7;37.9;40.4;20.9;10.5;13.8;24.5;36.2;17.9;6.6;8.6;;2.1;4.7;1.7;0.6
20.02.2000;30.8;23.9;18.8;27.5;18.1;21.0;18.2;21.3;10.1;7.5;10.4;;3.4;6.9;4.3;0.9
21.02.2000;59.8;34.1;32.2;41.4;42.4;38.7;43.7;47.0;14.4;18.9;17.6;;8.3;5.5;4.5;0.1
22.02.2000;63.5;55.4;53.3;43.3;50.7;41.1;48.2;48.2;42.3;28.0;20.2;;13.7;7.6;3.6;0.0
23.02.2000;64.8;61.9;61.7;54.8;61.2;61.6;54.2;53.2;49.2;30.1;29.9;;17.0;8.1;2.6;0.0
24.02.2000;68.9;68.3;76.1;55.6;64.5;52.3;58.8;60.5;54.0;;21.1;;9.9;4.5;2.0;0.0
25.02.2000;53.8;64.3;80.5;;20.3;31.8;57.5;56.0;57.1;;12.6;;6.0;6.8;3.3;0.1
26.02.2000;44.6;51.0;74.7;;45.4;38.1;33.5;36.9;55.6;21.1;18.3;;6.0;6.7;3.4;0.1
27.02.2000;42.1;51.7;79.6;;32.4;40.5;31.8;45.6;48.1;21.0;15.0;;9.1;4.4;2.8;0.0
28.02.2000;50.3;55.5;91.7;43.3;35.1;39.9;35.5;46.0;;21.5;16.4;;9.1;7.4;4.5;0.1
29.02.2000;47.5;49.6;88.8;39.0;32.7;36.5;38.0;44.4;62.8;13.2;15.4;;6.0;10.4;8.3;0.4
01.03.2000;41.1;47.4;68.9;26.9;12.9;26.3;44.7;40.2;51.0;11.8;11.2;;3.0;6.6;5.6;0.4
02.03.2000;36.2;47.3;33.4;30.2;10.8;;38.8;28.8;10.6;13.0;13.5;;3.6;6.0;3.6;0.6
03.03.2000;39.9;53.5;59.7;17.4;9.9;;31.3;45.5;34.8;14.8;8.8;;2.4;5.3;4.0;
04.03.2000;23.6;27.2;33.7;25.1;10.7;;12.4;31.7;21.5;6.9;7.5;;2.6;5.4;3.5;
05.03.2000;39.8;19.9;22.6;35.1;21.1;;22.9;28.5;4.2;8.4;;;3.0;3.8;3.8;
06.03.2000;60.2;58.4;54.2;64.4;47.5;;62.0;47.5;35.5;28.3;25.0;;10.8;7.7;3.2;0.0
07.03.2000;62.2;65.4;56.9;60.4;40.5;52.0;58.5;53.1;48.5;34.4;18.8;;9.2;9.9;2.7;0.0
08.03.2000;66.7;65.3;71.2;48.0;29.9;42.8;56.7;48.0;46.1;22.3;12.6;;6.0;7.7;5.7;0.0
09.03.2000;51.3;60.2;58.1;25.5;13.5;17.4;42.0;42.6;31.2;13.0;8.6;;8.9;5.9;5.0;
10.03.2000;46.1;41.7;25.7;39.4;15.8;30.8;31.4;41.2;9.6;16.7;15.2;;11.5;9.0;3.6;0.1
11.03.2000;33.7;46.7;59.4;31.1;15.9;22.5;23.4;34.4;37.5;12.2;10.3;;9.4;7.2;2.9;
12.03.2000;28.2;30.7;54.0;22.5;21.0;18.0;12.8;33.1;34.6;11.9;10.5;;11.8;8.2;4.4;0.1
13.03.2000;56.2;56.8;59.6;49.8;37.7;52.1;48.5;40.8;41.6;21.1;22.6;;16.1;10.6;4.5;0.2
14.03.2000;46.9;57.4;71.0;48.4;21.0;39.6;47.3;38.8;47.4;18.5;17.8;;14.0;9.7;9.0;0.1
15.03.2000;54.6;26.5;38.5;38.7;20.5;28.0;29.5;23.7;23.4;10.2;9.3;;11.2;9.2;4.7;0.5
16.03.2000;60.5;35.1;28.2;39.6;27.8;39.0;55.5;33.9;9.7;23.7;14.2;;11.1;;7.8;0.1
17.03.2000;55.1;21.0;30.6;34.8;32.6;32.7;50.2;31.4;8.4;21.4;18.6;;11.7;8.4;5.2;0.2
18.03.2000;44.2;19.1;24.2;33.0;22.0;28.5;19.9;23.2;10.0;20.5;13.7;;10.8;10.3;6.3;0.9
19.03.2000;30.1;15.0;21.0;16.7;18.2;16.7;9.0;21.2;11.8;10.2;9.8;;9.7;7.3;4.8;0.3
20.03.2000;48.8;35.5;31.2;19.5;29.1;19.5;11.8;30.9;15.7;16.7;16.0;;12.2;9.5;4.0;0.1
21.03.2000;64.5;62.6;53.9;45.7;48.1;40.0;51.6;42.4;38.3;25.8;19.4;;18.3;11.5;3.1;0.0
22.03.2000;74.3;76.4;68.9;59.0;41.2;49.9;62.0;48.1;44.7;32.4;26.9;;20.7;9.9;3.4;0.1
23.03.2000;69.1;77.9;75.8;75.9;57.1;76.6;64.2;62.0;54.6;40.7;35.1;;19.2;11.7;4.7;0.0
24.03.2000;51.4;68.3;81.0;59.5;28.8;53.8;53.0;46.4;62.4;24.1;;;13.4;11.1;6.7;0.3
25.03.2000;47.0;51.8;51.7;33.9;30.8;32.2;40.6;31.3;30.9;17.5;15.0;;10.7;8.1;6.1;0.3
26.03.2000;33.7;37.3;36.9;18.1;9.8;12.9;26.1;20.6;17.5;7.1;7.5;;7.7;5.3;4.7;0.4
27.03.2000;50.0;37.8;50.6;28.2;15.7;23.9;49.2;25.1;24.5;11.9;12.1;;8.3;5.8;3.8;0.4
28.03.2000;48.3;31.7;35.7;22.2;39.4;21.5;24.6;;19.4;16.6;16.4;;13.1;9.7;6.2;
29.03.2000;38.3;37.2;45.0;32.7;37.1;31.1;25.7;28.7;32.2;18.4;22.2;;14.4;15.4;6.5;
30.03.2000;43.8;51.8;45.6;22.6;12.6;19.3;40.1;33.5;26.0;16.1;13.6;;10.4;8.4;6.2;
31.03.2000;51.7;58.4;44.6;37.5;39.9;37.6;60.5;38.1;17.9;19.2;19.0;;11.2;5.7;6.2;
01.04.2000;38.2;47.8;31.0;28.2;17.2;27.7;35.2;22.7;14.0;11.5;11.8;;9.6;7.3;5.7;
02.04.2000;43.5;54.7;35.3;42.7;26.1;33.2;21.5;22.4;19.1;12.9;11.5;;9.9;5.1;4.0;0.3
03.04.2000;64.2;68.1;57.3;60.2;43.6;51.7;50.7;40.9;35.0;28.2;21.0;;12.6;5.5;5.2;1.2
04.04.2000;48.9;56.4;48.1;40.7;29.6;31.9;32.2;38.6;25.2;18.8;19.5;;9.8;9.9;2.7;1.0
05.04.2000;39.4;40.6;41.4;28.8;20.1;26.1;40.9;28.4;21.9;15.5;17.5;;8.2;9.9;4.8;
06.04.2000;44.9;24.5;39.3;24.0;40.4;20.8;17.2;24.4;15.7;14.9;17.8;;13.1;13.4;7.0;
07.04.2000;63.4;36.6;37.2;23.0;39.7;26.6;23.0;29.3;22.9;15.2;20.8;;13.7;10.3;6.3;
08.04.2000;57.1;58.0;;38.3;31.4;33.1;29.8;36.7;26.7;17.7;13.4;;14.8;11.0;3.7;
09.04.2000;50.3;50.7;;28.7;23.4;32.8;28.7;26.8;25.3;15.2;12.4;;14.8;8.6;5.8;0.5
10.04.2000;;60.1;42.0;31.7;32.4;26.7;46.7;42.8;18.9;18.9;16.2;;18.1;14.6;4.0;0.6
11.04.2000;61.6;56.0;48.7;36.9;27.4;32.1;59.7;30.8;30.0;17.6;13.6;;14.6;8.6;4.4;
12.04.2000;48.6;46.1;42.9;21.1;11.8;15.3;43.3;27.9;25.6;8.6;9.3;;8.1;4.6;5.8;
13.04.2000;54.5;52.7;54.1;29.2;26.6;24.8;50.9;42.5;46.4;10.5;;;7.2;5.7;5.7;
14.04.2000;58.8;56.7;54.4;44.4;37.9;34.5;48.9;31.4;31.6;15.5;17.0;;8.0;8.2;3.7;
15.04.2000;44.1;42.2;46.3;33.1;21.8;25.8;33.5;27.4;19.4;7.1;9.3;;6.5;5.6;3.2;0.7
16.04.2000;46.2;43.8;41.6;29.2;21.9;25.9;33.5;17.5;16.9;11.3;9.5;;7.5;4.6;3.3;0.5
17.04.2000;61.5;53.1;45.9;38.1;32.8;25.7;52.2;35.4;26.7;12.0;12.7;;7.6;6.9;4.4;0.5
18.04.2000;68.6;44.1;36.1;23.9;42.7;19.3;34.7;34.2;26.8;19.6;11.8;;8.5;5.6;3.5;0.1
19.04.2000;52.7;46.8;46.8;40.0;24.7;35.5;27.8;28.2;14.3;16.2;15.4;;7.2;7.2;2.8;
20.04.2000;59.2;59.6;43.5;48.7;33.9;32.9;39.3;37.5;21.1;15.6;14.1;;12.5;13.5;3.2;
21.04.2000;48.4;50.5;46.5;32.1;23.9;28.1;34.2;35.0;21.0;;10.2;;9.5;6.3;2.4;
22.04.2000;52.4;52.9;40.7;36.4;24.4;24.9;43.8;26.1;20.2;;12.1;;9.4;4.7;3.5;0.1
23.04.2000;39.2;;27.0;24.2;15.5;18.9;22.5;22.3;12.9;;7.8;;7.9;5.5;2.7;0.2
24.04.2000;41.5;;19.3;13.8;12.6;8.6;27.5;16.6;5.2;;5.7;;5.4;3.6;1.7;0.2
25.04.2000;57.5;52.0;30.6;40.4;28.4;27.9;33.7;27.2;12.3;;12.2;;8.6;9.2;2.2;
26.04.2000;67.3;61.8;36.4;49.4;28.2;38.1;57.2;33.9;20.9;;15.1;;11.1;8.3;2.4;0.1
27.04.2000;69.7;53.4;48.1;61.7;43.6;50.3;36.0;31.7;26.4;28.3;24.9;;11.7;;2.7;0.2
28.04.2000;48.4;48.1;53.3;44.3;26.5;37.6;27.2;18.7;19.4;17.1;19.1;;9.9;;1.9;0.5
29.04.2000;36.5;39.5;35.3;22.5;10.9;15.3;23.0;17.6;14.6;8.6;9.7;;7.5;8.1;2.3;0.3
30.04.2000;43.5;40.0;31.2;27.6;17.9;23.5;22.3;21.8;19.9;8.7;9.5;;10.6;7.7;2.2;0.1
01.05.2000;52.5;41.3;22.7;23.5;20.1;21.1;22.9;28.4;11.2;13.0;10.7;;12.3;9.7;2.0;0.3
02.05.2000;61.9;47.7;41.1;30.2;29.2;24.1;33.1;28.2;18.3;15.3;12.7;;12.6;9.4;1.9;0.2
03.05.2000;64.2;49.6;34.8;34.3;25.0;26.9;49.2;31.2;17.4;14.6;12.7;;11.4;7.6;2.3;0.2
04.05.2000;53.1;46.9;36.8;24.7;32.0;21.2;40.3;31.9;17.4;17.5;11.5;;9.1;6.7;2.5;0.2
05.05.2000;66.7;47.7;42.6;31.3;29.4;22.6;42.7;;22.0;13.6;13.2;;9.7;7.3;2.4;0.2
06.05.2000;54.0;44.2;33.1;30.9;19.3;26.6;32.7;;17.6;11.5;10.5;;7.5;8.0;2.3;0.1
07.05.2000;43.2;39.4;24.7;30.1;16.7;26.7;27.3;20.6;12.2;7.7;9.3;;7.2;5.7;1.7;0.1
08.05.2000;51.4;43.7;30.3;31.7;23.2;34.9;42.4;29.9;15.6;12.8;13.2;;7.0;7.6;1.7;0.2
09.05.2000;56.9;41.8;29.4;40.5;28.7;31.5;29.5;23.2;15.5;14.9;12.7;;7.9;7.6;1.8;0.1
10.05.2000;64.4;43.5;33.6;50.7;26.0;;35.1;27.6;14.6;14.3;16.3;;7.9;9.3;9.6;0.1
11.05.2000;56.9;42.9;32.0;41.1;25.3;34.6;29.5;28.8;12.5;11.5;14.7;;7.4;8.0;5.0;0.1
12.05.2000;62.9;33.9;;21.9;22.0;18.1;47.9;36.8;;12.4;9.6;;7.0;5.1;3.2;0.2
13.05.2000;47.6;29.1;25.6;23.7;24.3;17.2;21.6;20.3;10.9;10.8;10.6;;8.8;9.0;2.0;0.1
14.05.2000;51.1;36.5;18.5;20.8;17.8;22.2;19.5;19.8;5.2;9.3;9.5;;11.2;8.9;1.9;0.1
15.05.2000;55.2;50.0;31.8;43.7;24.0;41.2;41.5;26.9;8.9;16.4;13.6;;10.2;8.7;2.4;0.1
16.05.2000;60.6;50.6;32.4;36.7;29.8;28.2;55.5;31.3;13.0;17.1;12.4;;9.0;7.9;3.1;0.2
17.05.2000;54.4;46.8;36.2;23.5;23.2;26.9;50.0;28.6;14.7;15.2;10.3;;7.6;7.0;4.6;0.2
18.05.2000;43.9;37.7;33.6;32.8;8.5;27.6;37.3;15.1;16.3;7.4;8.2;;7.2;6.4;4.1;0.4
19.05.2000;41.2;37.4;29.8;19.1;8.0;15.3;31.5;11.8;8.1;6.1;6.5;;7.7;6.5;2.6;0.3
20.05.2000;35.7;34.0;19.3;15.6;10.1;15.5;25.9;16.9;6.6;5.5;6.5;;7.5;5.7;2.6;0.2
21.05.2000;29.2;25.6;21.6;18.0;10.4;19.4;18.9;19.4;11.5;5.6;7.5;;8.0;6.1;3.0;0.1
22.05.2000;33.1;31.5;24.0;19.1;8.0;15.7;22.6;17.8;7.6;6.1;6.5;;6.7;6.3;2.6;0.2
23.05.2000;61.7;48.7;31.6;34.0;19.1;26.0;27.2;23.5;11.3;14.5;11.3;;11.9;11.6;3.6;0.1
24.05.2000;52.3;56.3;49.3;46.0;23.0;34.7;43.6;34.2;25.4;15.1;12.1;;8.8;11.2;5.0;0.2
25.05.2000;55.4;60.7;40.2;38.7;20.7;39.3;51.0;44.0;23.3;21.0;13.0;;7.9;10.1;5.7;0.1
26.05.2000;52.3;47.2;45.7;25.9;24.1;17.8;40.0;38.4;34.4;11.6;10.9;;9.3;10.3;5.7;0.2
27.05.2000;48.0;38.8;29.3;19.6;8.2;14.1;31.8;26.1;15.5;5.0;6.3;;6.8;6.3;4.5;0.3
28.05.2000;34.7;36.1;23.5;23.2;8.5;17.1;19.8;20.6;9.4;6.7;5.8;;6.7;4.8;3.4;0.1
29.05.2000;44.0;40.4;24.0;32.9;13.0;23.7;24.9;17.8;7.9;7.1;6.4;;5.7;5.8;2.6;0.2
30.05.2000;50.4;44.3;35.2;35.3;29.6;27.1;39.6;44.8;16.5;14.7;14.3;;6.0;8.0;4.4;0.1
31.05.2000;43.7;40.4;29.7;19.9;13.1;16.8;28.4;27.7;15.6;7.6;7.6;;5.6;5.3;2.6;0.2
01.06.2000;37.2;43.2;20.9;24.7;15.7;17.8;28.3;19.3;10.5;6.8;7.1;;6.0;4.7;2.0;0.1
02.06.2000;56.0;62.1;33.5;41.7;22.4;30.9;55.0;27.7;18.1;15.3;10.1;;6.9;5.9;2.1;0.1
03.06.2000;50.6;48.2;32.8;32.0;22.7;27.4;44.6;24.1;17.9;10.6;8.6;;8.2;6.1;2.3;0.2
04.06.2000;47.6;35.3;22.5;20.1;17.3;16.2;38.7;20.2;11.1;6.7;6.4;;5.9;4.7;2.3;0.1
05.06.2000;54.4;45.8;32.9;29.7;17.6;26.6;48.1;26.4;12.3;10.6;;;6.1;7.7;3.0;0.1
06.06.2000;52.9;30.9;27.6;26.5;12.6;26.3;41.6;12.8;16.6;7.4;;;6.0;6.9;5.3;0.2
07.06.2000;55.2;22.1;29.6;21.9;13.3;18.4;24.8;22.4;6.5;9.2;8.7;;6.2;;3.1;0.1
08.06.2000;61.9;64.0;29.2;37.0;23.0;32.7;25.5;28.1;17.3;15.7;11.6;;10.9;;3.5;0.1
09.06.2000;72.4;64.1;25.4;48.1;26.7;36.9;45.3;31.3;15.0;14.2;14.3;;9.6;;2.6;0.1
10.06.2000;58.0;26.9;26.3;30.2;24.3;23.3;22.1;24.5;16.6;8.8;9.1;;7.6;8.7;2.6;0.2
11.06.2000;34.8;23.8;15.9;17.0;14.8;20.0;18.4;13.3;5.5;6.6;8.0;;7.9;9.4;2.2;0.2
12.06.2000;41.3;12.1;17.2;14.4;11.7;11.6;13.5;12.1;9.2;5.2;6.5;;6.3;7.1;3.7;0.1
13.06.2000;52.3;46.2;29.6;25.7;20.2;18.1;22.8;22.9;14.4;12.6;10.4;;9.8;;3.3;0.2
14.06.2000;59.7;42.6;26.1;33.8;23.6;34.2;61.8;27.9;10.3;10.1;10.2;;7.0;;2.8;0.2
15.06.2000;40.2;33.6;27.8;22.8;9.7;19.0;28.4;33.4;8.7;9.1;7.2;;4.4;8.1;2.8;
16.06.2000;;24.5;23.9;22.8;18.0;16.9;20.5;24.9;6.3;9.8;10.9;;6.8;12.3;3.0;0.1
17.06.2000;50.7;21.8;17.4;19.7;23.0;17.7;19.0;23.6;7.9;8.3;9.8;;7.8;11.6;3.6;0.1
18.06.2000;49.8;40.1;14.9;28.2;17.4;22.8;26.8;22.7;8.4;9.9;8.0;;7.8;8.9;2.5;0.1
19.06.2000;70.7;65.2;26.0;62.8;;43.1;53.6;29.5;15.9;17.4;12.4;;7.9;10.4;3.2;0.1
20.06.2000;59.3;59.9;31.1;63.6;25.2;48.3;65.5;30.0;13.3;15.8;11.6;;8.3;12.6;3.1;0.1
21.06.2000;61.4;57.1;31.3;24.9;21.8;25.5;68.2;34.7;15.2;14.7;9.3;;;10.6;3.9;0.2
22.06.2000;51.7;51.5;20.3;25.3;13.8;27.4;29.6;23.8;16.1;10.5;8.1;;5.4;9.0;5.3;0.2
23.06.2000;41.9;38.9;20.7;26.6;7.6;19.7;20.8;16.7;;5.4;8.8;;4.3;8.1;4.0;0.2
24.06.2000;36.8;29.8;17.2;17.6;3.6;13.9;26.1;15.4;;4.8;6.6;;4.0;6.6;3.4;0.3
25.06.2000;41.5;19.1;9.8;13.6;2.9;10.9;22.3;9.5;;4.2;4.6;;3.8;5.1;1.8;0.1
26.06.2000;53.4;29.8;;27.7;14.1;21.8;26.1;22.6;;9.1;9.3;;5.2;9.7;2.7;0.1
27.06.2000;;52.5;30.4;32.8;25.3;29.7;28.7;23.4;12.0;15.5;13.2;;9.9;13.8;3.5;0.1
28.06.2000;;50.8;39.5;49.8;28.6;47.6;62.0;32.2;20.0;15.2;17.7;;9.8;10.1;4.0;0.2
29.06.2000;;50.4;21.0;38.3;16.0;28.7;35.4;18.0;10.8;10.7;11.4;;6.6;11.4;2.9;0.3
30.06.2000;;61.5;27.2;49.8;23.1;39.4;40.2;26.5;15.7;15.6;13.8;;8.6;13.5;4.1;0.1
01.07.2000;;61.1;23.1;31.3;18.5;28.6;42.1;35.5;18.2;10.9;10.4;;;10.4;3.4;0.3
02.07.2000;;40.6;16.2;14.5;8.9;11.3;24.8;22.2;14.0;8.0;6.6;;;6.2;2.6;0.1
03.07.2000;;34.2;34.0;38.7;19.0;27.6;46.5;25.2;18.6;10.2;9.2;;;7.5;3.5;0.2
04.07.2000;;40.9;32.8;29.2;13.2;25.3;;21.6;15.9;;11.2;;7.0;7.2;3.9;0.3
05.07.2000;36.4;42.5;21.4;22.5;7.1;18.2;30.2;20.3;9.8;;7.2;;5.1;7.4;2.8;0.2
06.07.2000;63.9;60.7;29.1;27.0;22.7;23.7;43.5;32.3;;;13.0;;8.5;8.7;3.7;0.1
07.07.2000;68.6;55.7;37.2;40.3;22.8;31.9;57.1;35.5;;;12.0;;6.9;7.5;3.2;0.3
08.07.2000;49.4;29.1;17.3;17.7;7.5;17.7;26.8;11.3;7.3;4.7;8.3;;6.6;7.5;3.0;0.5
09.07.2000;36.3;34.1;12.6;9.9;9.2;8.1;22.6;18.5;3.6;5.6;4.4;;5.8;5.3;2.4;0.1
10.07.2000;39.2;37.0;39.6;16.7;5.2;16.0;35.5;25.7;18.0;7.6;6.5;;5.7;5.8;3.4;0.3
11.07.2000;42.9;41.0;19.7;20.5;5.4;19.0;40.3;17.8;10.7;8.2;7.1;;5.1;5.7;3.5;0.4
12.07.2000;60.4;37.0;23.8;22.2;8.7;19.7;35.7;17.5;8.8;8.4;7.7;;4.7;5.8;2.4;0.4
13.07.2000;50.7;45.8;22.8;18.9;22.5;17.6;43.4;20.1;8.8;8.6;7.5;;6.5;5.6;2.1;0.3
14.07.2000;52.1;44.0;37.2;20.0;6.9;16.1;36.3;25.3;17.6;8.7;7.7;;;4.8;1.9;0.3
15.07.2000;49.9;37.8;15.3;15.0;5.1;10.7;32.7;13.2;4.9;4.5;5.5;;;;1.7;0.3
16.07.2000;41.5;25.0;15.0;15.5;5.6;11.5;22.9;13.9;4.2;4.1;5.1;;;3.4;1.7;0.2
17.07.2000;50.7;32.2;28.8;26.3;17.7;16.9;27.0;21.3;11.1;8.5;8.2;;;6.2;1.9;0.2
18.07.2000;55.6;42.2;27.7;34.4;18.6;23.8;30.3;25.6;14.4;9.8;8.7;;9.0;8.7;2.4;0.2
19.07.2000;59.1;29.6;31.3;38.2;14.8;27.5;29.6;28.6;13.4;8.8;10.2;;6.9;;3.8;0.1
20.07.2000;57.1;23.5;33.9;23.9;21.6;19.2;14.5;27.1;10.7;9.5;10.3;;9.0;9.4;3.2;
21.07.2000;72.5;41.2;34.9;41.5;25.0;32.2;40.7;31.5;17.7;14.6;10.4;;8.6;9.8;3.3;
22.07.2000;61.0;51.0;26.4;29.4;20.7;34.2;44.5;29.0;19.1;15.5;10.5;;10.2;10.0;2.9;
23.07.2000;51.0;40.3;24.6;28.5;24.1;35.6;36.6;29.8;18.5;11.7;9.3;;9.6;7.5;3.5;
24.07.2000;57.1;45.6;39.4;24.1;24.7;21.5;52.3;28.7;12.4;10.9;10.1;;8.5;5.7;3.4;
25.07.2000;48.8;41.1;27.5;19.3;19.1;13.5;45.2;24.5;11.8;8.9;6.7;;6.9;5.9;2.4;
26.07.2000;47.9;47.2;22.7;19.5;11.3;19.2;45.1;22.6;9.3;7.3;6.1;;5.7;4.9;2.6;
