"Household_ID","date","year","month","weekday","is_weekend","kWh_total","kWh_heatpump","kWh_other","kWh_returned","kWh_per_m2","temp_avg","temp_min","temp_max","temp_range","heating_degree_days","cooling_degree_days","humidity_avg","precipitation","sunshine_hours","weather_region","group","building_type","heatpump_type","living_area","n_residents","has_floor_heating","has_radiator","has_dryer","has_freezer","has_electric_vehicle","high_consumption","log_kWh_total"
"1001118",2022-01-01,2022,1,6,1,50.12,NA,NA,NA,0.210588235294118,2.6,-1.1,9.8,10.9,17.4,0,95.2,0,4.1,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.91442013002787
"1001118",2022-01-02,2022,1,7,1,51.33,NA,NA,NA,0.215672268907563,4.9,-2.3,11.7,14,15.1,0,77.8,0,1.7,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.93827537657221
"1001118",2022-01-03,2022,1,1,0,41.67,NA,NA,NA,0.175084033613445,10.2,8.4,11.7,3.3,9.8,0,65.5,0,0,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.72978144543436
"1001118",2022-01-04,2022,1,2,0,34.79,NA,NA,NA,0.146176470588235,11,4,15.4,11.4,9,0,66.8,6.4,0.9,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.54932998916385
"1001118",2022-01-05,2022,1,3,0,59.09,NA,NA,NA,0.24827731092437,1.7,-2.1,3.9,6,18.3,0,76.9,10.9,1.5,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.07906170535758
"1001118",2022-01-06,2022,1,4,0,65.73,NA,NA,NA,0.276176470588235,-0.1,-2.6,1.9,4.5,20.1,0,88.7,1.1,0,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.18555544227548
"1001118",2022-01-07,2022,1,5,0,62.74,NA,NA,NA,0.263613445378151,0.3,-1.9,1.8,3.7,19.7,0,83.6,1,0.3,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.13899920276253
"1001118",2022-01-08,2022,1,6,1,63.02,NA,NA,NA,0.264789915966387,2.3,-0.8,3.5,4.3,17.7,0,77.2,1.2,0.7,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.14345213632913
"1001118",2022-01-09,2022,1,7,1,57.3,NA,NA,NA,0.240756302521008,2.4,-0.1,4.3,4.4,17.6,0,86.4,12.4,1,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.04830062372069
"1001118",2022-01-10,2022,1,1,0,61.33,NA,NA,NA,0.257689075630252,0.8,-1.1,2.8,3.9,19.2,0,92.6,1.7,0.3,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.11626911963789
"1001118",2022-01-11,2022,1,2,0,63.9,NA,NA,NA,0.268487394957983,1.2,-1.5,3.5,5,18.8,0,78.1,0,0.8,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.15731936138349
"1001118",2022-01-12,2022,1,3,0,68.22,NA,NA,NA,0.286638655462185,-0.7,-3.4,1.2,4.6,20.7,0,74.8,0,4.9,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.2227377769905
"1001118",2022-01-13,2022,1,4,0,70.42,NA,NA,NA,0.295882352941176,-1.6,-4.2,1.4,5.6,21.6,0,80.8,0,4.4,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.25447731372691
"1001118",2022-01-14,2022,1,5,0,73.48,NA,NA,NA,0.308739495798319,-1.9,-5.6,3.6,9.2,21.9,0,86.6,0,7.8,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.29701326034693
"1001118",2022-01-15,2022,1,6,1,79.34,NA,NA,NA,0.333361344537815,-1.7,-5.1,3.2,8.3,21.7,0,91.9,0,6,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.37374241508618
"1001118",2022-01-16,2022,1,7,1,70.33,NA,NA,NA,0.295504201680672,-0.3,-3,2.9,5.9,20.3,0,84.3,0,5.4,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.25319845031993
"1001118",2022-01-17,2022,1,1,0,57.87,NA,NA,NA,0.243151260504202,2.3,-1.1,5.8,6.9,17.7,0,81.5,0,4.9,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.05819911558575
"1001118",2022-01-18,2022,1,2,0,62.85,NA,NA,NA,0.264075630252101,1.3,-3.2,4.2,7.4,18.7,0,85.2,0,0,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.14075093503626
"1001118",2022-01-19,2022,1,3,0,60.41,NA,NA,NA,0.253823529411765,1.8,0,4.2,4.2,18.2,0,79.2,0,3.6,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.10115465415065
"1001118",2022-01-20,2022,1,4,0,61.71,NA,NA,NA,0.259285714285714,1.7,-1,3.6,4.6,18.3,0,83,0.4,0.4,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.12244599233298
"1001118",2022-01-21,2022,1,5,0,67.22,NA,NA,NA,0.282436974789916,-0.4,-3.9,2.8,6.7,20.4,0,73.9,0,5.3,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.20797082229696
"1001118",2022-01-22,2022,1,6,1,66.92,NA,NA,NA,0.281176470588235,-0.2,-3.7,4.8,8.5,20.2,0,77.1,0,2.3,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.20349787611862
"1001118",2022-01-23,2022,1,7,1,68.61,NA,NA,NA,0.28827731092437,0.7,-4.4,5,9.4,19.3,0,82.2,0,1.1,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.2284382967028
"1001118",2022-01-24,2022,1,1,0,65.1,NA,NA,NA,0.273529411764706,0.4,-0.5,1.5,2,19.6,0,84.3,0,0,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.17592454921452
"1001118",2022-01-25,2022,1,2,0,66.78,NA,NA,NA,0.280588235294118,0.1,-3.6,4.4,8,19.9,0,85.8,0,5.2,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.20140363451551
"1001118",2022-01-26,2022,1,3,0,69.51,NA,NA,NA,0.292058823529412,-0.8,-3.7,4.2,7.9,20.8,0,87.6,0,6.1,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.24147062711239
"1001118",2022-01-27,2022,1,4,0,64.85,NA,NA,NA,0.272478991596639,-0.7,-3.6,4.2,7.8,20.7,0,84.9,1.5,5.2,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.17207691076245
"1001118",2022-01-28,2022,1,5,0,52.91,NA,NA,NA,0.222310924369748,2.2,-0.7,6.5,7.2,17.8,0,84.8,0,5.1,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.96859235691604
"1001118",2022-01-29,2022,1,6,1,56.08,NA,NA,NA,0.23563025210084,3.1,-2.1,8.4,10.5,16.9,0,77.1,0,5.1,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.02677924272633
"1001118",2022-01-30,2022,1,7,1,45.14,NA,NA,NA,0.189663865546219,4.9,-0.6,8.6,9.2,15.1,0,77.6,0,2.9,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.80976877138939
"1001118",2022-01-31,2022,1,1,0,51.79,NA,NA,NA,0.217605042016807,2.7,0.3,4.5,4.2,17.3,0,81,4.8,0.5,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.9471970804358
"1001118",2022-02-01,2022,2,2,0,57.72,NA,NA,NA,0.242521008403361,1.8,0.6,3.5,2.9,18.2,0,81.9,2.5,0,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.05560373390567
"1001118",2022-02-02,2022,2,3,0,48.2,NA,NA,NA,0.202521008403361,5.8,3.6,6.8,3.2,14.2,0,90.2,3,0,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.87535902105655
"1001118",2022-02-03,2022,2,4,0,43.23,NA,NA,NA,0.181638655462185,5.4,1,8,7,14.6,0,91.3,0,0,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.76653469867954
"1001118",2022-02-04,2022,2,5,0,42.63,NA,NA,NA,0.179117647058824,5,0.2,7.7,7.5,15,0,80.5,0.2,2.2,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.75255823077712
"1001118",2022-02-05,2022,2,6,1,50.24,NA,NA,NA,0.21109243697479,3,-1.9,7.1,9,17,0,75.8,1,8.5,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.91681152215994
"1001118",2022-02-06,2022,2,7,1,53.44,NA,NA,NA,0.22453781512605,4.3,0,6.9,6.9,15.7,0,68.1,0.3,1.8,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.97855952922839
"1001118",2022-02-07,2022,2,1,0,53.02,NA,NA,NA,0.222773109243698,2.9,-2.9,6.1,9,17.1,0,68.8,9.1,4.7,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.97066920086088
"1001118",2022-02-08,2022,2,2,0,51.43,NA,NA,NA,0.21609243697479,2.3,-3.2,9.6,12.8,17.7,0,66.3,0,8.3,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.94022165978682
"1001118",2022-02-09,2022,2,3,0,51.37,NA,NA,NA,0.215840336134454,2.2,-4.2,11.7,15.9,17.8,0,74.6,0,8.9,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.93905434447918
"1001118",2022-02-10,2022,2,4,0,46.34,NA,NA,NA,0.194705882352941,4.7,-2.4,12.2,14.6,15.3,0,76.8,0,8.8,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.83600551900423
"1001118",2022-02-11,2022,2,5,0,47.14,NA,NA,NA,0.198067226890756,4.1,-1.2,6.6,7.8,15.9,0,76.1,6.4,4.7,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.85312189750799
"1001118",2022-02-12,2022,2,6,1,62.58,NA,NA,NA,0.262941176470588,0.6,-3,5.6,8.6,19.4,0,75.1,0,8.1,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.13644573824074
"1001118",2022-02-13,2022,2,7,1,49.17,NA,NA,NA,0.206596638655462,2.2,-3.5,9.7,13.2,17.8,0,70.2,0,9,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.89528368142385
"1001118",2022-02-14,2022,2,1,0,49.7,NA,NA,NA,0.208823529411765,2.9,-3.8,8.4,12.2,17.1,0,75.1,1.6,0.8,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.90600493310258
"1001118",2022-02-15,2022,2,2,0,46.42,NA,NA,NA,0.195042016806723,4.6,2.9,7.4,4.5,15.4,0,80.2,1.3,0.9,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.83773040084629
"1001118",2022-02-16,2022,2,3,0,44.71,NA,NA,NA,0.187857142857143,5.6,3.5,9.8,6.3,14.4,0,80.1,3.4,0,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.80019719024589
"1001118",2022-02-17,2022,2,4,0,35.35,NA,NA,NA,0.148529411764706,10.6,8.8,13.6,4.8,9.4,0,73.6,1.7,3.2,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.56529839234258
"1001118",2022-02-18,2022,2,5,0,34.27,NA,NA,NA,0.143991596638655,10.3,5.6,15.6,10,9.7,0,62,0.6,1.4,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.53427033588652
"1001118",2022-02-19,2022,2,6,1,46.09,NA,NA,NA,0.193655462184874,4.9,-0.3,7.9,8.2,15.1,0,68.6,1.5,3.1,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.83059600673242
"1001118",2022-02-20,2022,2,7,1,39.97,NA,NA,NA,0.167941176470588,7.5,3.5,10.3,6.8,12.5,0,55.7,0,0.9,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.68812917272323
"1001118",2022-02-21,2022,2,1,0,44.13,NA,NA,NA,0.185420168067227,5.3,2.7,9.5,6.8,14.7,0,75.6,6.2,0.8,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.78713982328146
"1001118",2022-02-22,2022,2,2,0,43.62,NA,NA,NA,0.18327731092437,6.2,3.3,8.7,5.4,13.8,0,72.5,2.3,1.1,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.77551576077348
"1001118",2022-02-23,2022,2,3,0,41.18,NA,NA,NA,0.173025210084034,7,0.5,12,11.5,13,0,77.5,0.6,5,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.71795270159964
"1001118",2022-02-24,2022,2,4,0,42.14,NA,NA,NA,0.177058823529412,5.9,-1,10.7,11.7,14.1,0,74.9,0.1,5.1,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.74099740837604
"1001118",2022-02-25,2022,2,5,0,48.16,NA,NA,NA,0.202352941176471,3.2,-0.8,7.2,8,16.8,0,71.2,1.3,4.7,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.87452880100057
"1001118",2022-02-26,2022,2,6,1,50.79,NA,NA,NA,0.213403361344538,2,-1.6,7.1,8.7,18,0,70.2,0.1,6.5,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.92769948481315
"1001118",2022-02-27,2022,2,7,1,52.38,NA,NA,NA,0.220084033613445,2.1,-3.3,7.6,10.9,17.9,0,59,0,9.9,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.95852483907957
"1001118",2022-02-28,2022,2,1,0,52.8,NA,NA,NA,0.221848739495798,1.1,-5.5,8.1,13.6,18.9,0,65,0,9.9,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.96651119071222
"1001118",2022-03-01,2022,3,2,0,51.11,NA,NA,NA,0.214747899159664,1,-5,8.4,13.4,19,0,63.1,0,9.3,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.93398017278019
"1001118",2022-03-02,2022,3,3,0,47.45,NA,NA,NA,0.19936974789916,2.6,-5.3,9.9,15.2,17.4,0,68,0,4.1,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.85967652505594
"1001118",2022-03-03,2022,3,4,0,41.95,NA,NA,NA,0.176260504201681,5,-2.4,13.1,15.5,15,0,62.6,0,10,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.73647843291322
"1001118",2022-03-04,2022,3,5,0,43.22,NA,NA,NA,0.181596638655462,3.1,-3,8.7,11.7,16.9,0,45.5,0,10.3,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.76630335107874
"1001118",2022-03-05,2022,3,6,1,47.03,NA,NA,NA,0.197605042016807,1,-5.5,7.1,12.6,19,0,54.4,0,10.3,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.85078569595696
"1001118",2022-03-06,2022,3,7,1,56.06,NA,NA,NA,0.235546218487395,0.2,-5.7,5.9,11.6,19.8,0,60.5,0,9.6,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.02642254573664
"1001118",2022-03-07,2022,3,1,0,54.65,NA,NA,NA,0.229621848739496,0.5,-4,5.4,9.4,19.5,0,56.2,0,10.1,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,4.00094921462255
"1001118",2022-03-08,2022,3,2,0,54.57,NA,NA,NA,0.229285714285714,-0.1,-6.3,6.6,12.9,20.1,0,59.1,0,10.2,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.99948428119814
"1001118",2022-03-09,2022,3,3,0,45.95,NA,NA,NA,0.193067226890756,2.4,-5.8,12.3,18.1,17.6,0,61.8,0,10.4,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.8275538488017
"1001118",2022-03-10,2022,3,4,0,43.15,NA,NA,NA,0.181302521008403,3.9,-4.2,13.8,18,16.1,0,60.1,0,10.5,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.76468241752944
"1001118",2022-03-11,2022,3,5,0,39.58,NA,NA,NA,0.166302521008403,4.3,-4.1,12.8,16.9,15.7,0,58.8,0,6.9,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.67832394017442
"1001118",2022-03-12,2022,3,6,1,37.83,NA,NA,NA,0.158949579831933,6.6,0.5,13.5,13,13.4,0,57.2,0,6.6,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.63310243864494
"1001118",2022-03-13,2022,3,7,1,37.33,NA,NA,NA,0.156848739495798,7.7,-2.4,16.6,19,12.3,0,54.2,0,10.4,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.61979729292649
"1001118",2022-03-14,2022,3,1,0,29.11,NA,NA,NA,0.122310924369748,9.1,4,14.6,10.6,10.9,0,58.5,0.5,9.8,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.37108175775753
"1001118",2022-03-15,2022,3,2,0,37.74,NA,NA,NA,0.158571428571429,6.7,4.7,9.1,4.4,13.3,0,84.6,1.8,0,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.6307205399404
"1001118",2022-03-16,2022,3,3,0,34.39,NA,NA,NA,0.144495798319328,8.5,2.2,14.5,12.3,11.5,0,82,0,0,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.53776582444417
"1001118",2022-03-17,2022,3,4,0,32.22,NA,NA,NA,0.135378151260504,9.3,3.6,15.1,11.5,10.7,0,76.7,0,0.7,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.47258737774883
"1001118",2022-03-18,2022,3,5,0,36.4,NA,NA,NA,0.152941176470588,8.5,6.5,11.1,4.6,11.5,0,67.4,1.3,0,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.5945687746427
"1001118",2022-03-19,2022,3,6,1,34.91,NA,NA,NA,0.146680672268908,7.7,2.9,12.6,9.7,12.3,0,49.5,0,10.6,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.55277332111694
"1001118",2022-03-20,2022,3,7,1,35.86,NA,NA,NA,0.150672268907563,7.3,-0.3,16.4,16.7,12.7,0,54.4,0,10.6,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.57962246817699
"1001118",2022-03-21,2022,3,1,0,39.62,NA,NA,NA,0.166470588235294,7.3,-1.5,16.1,17.6,12.7,0,55.2,0,9.6,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.6793340412704
"1001118",2022-03-22,2022,3,2,0,33.6,NA,NA,NA,0.141176470588235,7.2,-3,16.7,19.7,12.8,0,52.5,0,11.2,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.51452606696916
"1001118",2022-03-23,2022,3,3,0,29.9,NA,NA,NA,0.12563025210084,7.9,-2.3,18.3,20.6,12.1,0,51.2,0,11.2,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.39785848039664
"1001118",2022-03-24,2022,3,4,0,29,NA,NA,NA,0.121848739495798,8.4,-1.4,18.7,20.1,11.6,0,54.6,0,11.2,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.36729582998647
"1001118",2022-03-25,2022,3,5,0,29.81,NA,NA,NA,0.125252100840336,9.6,-1.6,18.8,20.4,10.4,0,50.5,0,11.1,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.39484390768998
"1001118",2022-03-26,2022,3,6,1,27.67,NA,NA,NA,0.116260504201681,11,1.8,19,17.2,9,0,45.4,0,10.9,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.32034879379883
"1001118",2022-03-27,2022,3,7,1,29.64,NA,NA,NA,0.12453781512605,10.5,0.9,19.6,18.7,9.5,0,44,0,11.3,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.38912480042789
"1001118",2022-03-28,2022,3,1,0,26.89,NA,NA,NA,0.112983193277311,10.3,-0.1,20.5,20.6,9.7,0,49.9,0,10.7,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.29175447028077
"1001118",2022-03-29,2022,3,2,0,24.4,NA,NA,NA,0.102521008403361,11.5,2.7,17.9,15.2,8.5,0,49.8,0,1.6,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.19458313229916
"1001118",2022-03-30,2022,3,3,0,26.74,NA,NA,NA,0.112352941176471,9.8,7.9,13.2,5.3,10.2,0,79.6,13.9,0.7,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.2861605716738
"1001118",2022-03-31,2022,3,4,0,28.55,NA,NA,NA,0.119957983193277,7.6,4.9,10.8,5.9,12.4,0,87.5,3.4,1.1,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.35165693610202
"1001118",2022-04-01,2022,4,5,0,43.39,NA,NA,NA,0.182310924369748,2.3,0.3,4.8,4.5,17.7,0,92.5,13.1,0,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.77022899981026
"1001118",2022-04-02,2022,4,6,1,51.68,NA,NA,NA,0.217142857142857,0.1,-1.5,1.3,2.8,19.9,0,89,4.7,0,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.94507085947435
"1001118",2022-04-03,2022,4,7,1,48.34,NA,NA,NA,0.203109243697479,0.9,-1.8,2.8,4.6,19.1,0,75.5,0,0.4,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.87825937527534
"1001118",2022-04-04,2022,4,1,0,40.15,NA,NA,NA,0.168697478991597,3.6,-1.6,7.9,9.5,16.4,0,63.6,0,9.5,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.69262244039277
"1001118",2022-04-05,2022,4,2,0,37.89,NA,NA,NA,0.159201680672269,7.5,4.5,12.2,7.7,12.5,0,65.6,0,0.2,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.63468722503051
"1001118",2022-04-06,2022,4,3,0,30.23,NA,NA,NA,0.127016806722689,11.1,6.8,16.7,9.9,8.9,0,70.6,0.1,5.8,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.40883480879137
"1001118",2022-04-07,2022,4,4,0,34.12,NA,NA,NA,0.143361344537815,10.5,8.5,12.5,4,9.5,0,70.6,14.1,1,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.52988372262348
"1001118",2022-04-08,2022,4,5,0,38.05,NA,NA,NA,0.159873949579832,11,7.2,14.7,7.5,9,0,74.4,12,0.2,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.63890108430769
"1001118",2022-04-09,2022,4,6,1,39.41,NA,NA,NA,0.165588235294118,5.4,1.9,10.3,8.4,14.6,0,69,2.5,5.9,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.67401959120691
"1001118",2022-04-10,2022,4,7,1,39.26,NA,NA,NA,0.164957983193277,4.9,-0.3,11.3,11.6,15.1,0,67.8,2.6,10,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.67020618884832
"1001118",2022-04-11,2022,4,1,0,34.21,NA,NA,NA,0.143739495798319,8,-0.9,16.6,17.5,12,0,63.7,0,10.8,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.53251799898951
"1001118",2022-04-12,2022,4,2,0,24.84,NA,NA,NA,0.10436974789916,12.1,2,21.6,19.6,0,0,63.8,0,10,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.21245525706528
"1001118",2022-04-13,2022,4,3,0,25.37,NA,NA,NA,0.106596638655462,15.1,6.9,23.3,16.4,0,0,61.9,0,11.1,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.23356737361119
"1001118",2022-04-14,2022,4,4,0,21.58,NA,NA,NA,0.090672268907563,15.8,6.8,22.8,16,0,0,63.7,0,11.4,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.07176695982999
"1001118",2022-04-15,2022,4,5,0,16.98,NA,NA,NA,0.071344537815126,15.5,9.5,20.4,10.9,0,0,63.9,0,3.9,"Hg","control","house","air-source",238,2,1,0,1,1,0,0,2.8320361808832
"1001118",2022-04-16,2022,4,6,1,21.39,NA,NA,NA,0.0898739495798319,10.5,6.6,14.8,8.2,9.5,0,60.8,0,6.2,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.06292352309431
"1001118",2022-04-17,2022,4,7,1,23.58,NA,NA,NA,0.0990756302521008,9.1,2.4,15.6,13.2,10.9,0,44.7,0,12.7,"Hg","control","house","air-source",238,2,1,0,1,1,0,1,3.16039889510922
"1001118",2022-04-18,2022,4,1,0,17.48,NA,NA,NA,0.0734453781512605,9.2,0.2,17.1,16.9,10.8,0,50.3,0,12.8,"Hg","control","house","air-source",238,2,1,0,1,1,0,0,2.86105737022739
"1001118",2022-04-19,2022,4,2,0,15.56,NA,NA,NA,0.0653781512605042,11.3,0.9,18.8,17.9,8.7,0,52.2,0,11,"Hg","control","house","air-source",238,2,1,0,1,1,0,0,2.74470351875025
"1001118",2022-04-20,2022,4,3,0,13.8,NA,NA,NA,0.0579831932773109,10.5,4.3,16.3,12,9.5,0,50.1,0,12,"Hg","control","house","air-source",238,2,1,0,1,1,0,0,2.62466859216316
"1001118",2022-04-21,2022,4,4,0,14.25,NA,NA,NA,0.0598739495798319,10.7,1.7,17.6,15.9,9.3,0,51,0,12.8,"Hg","control","house","air-source",238,2,1,0,1,1,0,0,2.65675690671466
"1001118",2022-04-22,2022,4,5,0,14.32,NA,NA,NA,0.0601680672268908,10.6,3.3,17.6,14.3,9.4,0,66.2,0,11.2,"Hg","control","house","air-source",238,2,1,0,1,1,0,0,2.6616571615325
"1001118",2022-04-23,2022,4,6,1,14.16,NA,NA,NA,0.0594957983193277,10.6,5.9,13.6,7.7,9.4,0,76,0,0.6,"Hg","control","house","air-source",238,2,1,0,1,1,0,0,2.65042108826557
"1001118",2022-04-24,2022,4,7,1,13.81,NA,NA,NA,0.0580252100840336,9,6.1,11.5,5.4,11,0,83,16.5,0,"Hg","control","house","air-source",238,2,1,0,1,1,0,0,2.6253929674212
"1001118",2022-04-25,2022,4,1,0,14.27,NA,NA,NA,0.0599579831932773,10.3,8.7,14.3,5.6,9.7,0,86.8,9.2,1,"Hg","control","house","air-source",238,2,1,0,1,1,0,0,2.65815943148875
"1001118",2022-04-26,2022,4,2,0,14.19,NA,NA,NA,0.0596218487394958,9.1,5.3,13.2,7.9,10.9,0,82.2,10.1,3.9,"Hg","control","house","air-source",238,2,1,0,1,1,0,0,2.65253749117195
"1001118",2022-04-27,2022,4,3,0,15.36,NA,NA,NA,0.0645378151260504,10.3,3.8,15.9,12.1,9.7,0,71,0,10.3,"Hg","control","house","air-source",238,2,1,0,1,1,0,0,2.73176672771953
"1001118",2022-04-28,2022,4,4,0,14.4,NA,NA,NA,0.0605042016806723,11.6,2.9,18.7,15.8,8.4,0,62.7,0,13.3,"Hg","control","house","air-source",238,2,1,0,1,1,0,0,2.66722820658195
"1001118",2022-04-29,2022,4,5,0,13.89,NA,NA,NA,0.0583613445378151,12.5,3.5,19.6,16.1,0,0,58.9,0,8.5,"Hg","control","house","air-source",238,2,1,0,1,1,0,0,2.63116915676625
"1001118",2022-04-30,2022,4,6,1,13.21,NA,NA,NA,0.0555042016806723,10.9,8.2,16,7.8,9.1,0,80.5,7.2,1.8,"Hg","control","house","air-source",238,2,1,0,1,1,0,0,2.58097411853423
"1001118",2022-05-01,2022,5,7,1,14.01,NA,NA,NA,0.0588655462184874,10.9,5.8,16.6,10.8,9.1,0,72.5,0,9,"Hg","control","house","air-source",238,2,1,0,1,1,0,0,2.63977136034892
"1001118",2022-05-02,2022,5,1,0,14.03,NA,NA,NA,0.0589495798319328,11.8,4.1,19.5,15.4,8.2,0,67.7,0,12.1,"Hg","control","house","air-source",238,2,1,0,1,1,0,0,2.64119789411437
"1001118",2022-05-03,2022,5,2,0,13.92,NA,NA,NA,0.0584873949579832,12.2,6.1,20.4,14.3,0,0,76.8,2.9,4.7,"Hg","control","house","air-source",238,2,1,0,1,1,0,0,2.63332665490627
"1001118",2022-05-04,2022,5,3,0,14.68,NA,NA,NA,0.0616806722689076,12.7,7.3,19.7,12.4,0,0,79.2,2.4,6.5,"Hg","control","house","air-source",238,2,1,0,1,1,0,0,2.68648602318637
